Source IP,Destination IP,tsScore,dsScore,Connection Count,Predicted Score,Residuals,Malicious
10.8.12.101,107.173.90.141,0.6823529411764705,1.0,42,0.8411764705882343,8.881784197001252e-16,Yes
192.168.198.136,178.62.250.102,0.6839826839826838,1.0,30,0.841991341991341,8.881784197001252e-16,Yes
10.4.19.101,54.152.141.6,0.6846153846153845,1.0,33,0.8423076923076913,8.881784197001252e-16,Yes
10.10.29.101,8.208.9.98,0.6855833295390734,1.0,48,0.8427916647695357,9.992007221626409e-16,Yes
172.16.2.139,23.218.156.83,0.6861365953109072,1.0,24,0.8430682976554527,8.881784197001252e-16,Yes
10.10.29.101,8.208.9.98,0.686488420504814,1.0,45,0.843244210252406,8.881784197001252e-16,Yes
10.2.12.101,138.201.149.51,0.6868686868686869,1.0,135,0.8434343434343425,8.881784197001252e-16,Yes
10.0.95.221,54.204.36.156,0.6873873873873874,1.0,57,0.8436936936936927,8.881784197001252e-16,Yes
192.168.1.104,74.125.227.116,0.688095238095238,1.0,27,0.844047619047618,8.881784197001252e-16,Yes
10.4.18.106,162.248.16.50,0.6904214559386973,1.0,27,0.8452107279693477,8.881784197001252e-16,Yes
192.168.204.151,151.236.216.177,0.6904761904761904,1.0,21,0.8452380952380942,8.881784197001252e-16,Yes
192.168.122.141,205.234.186.113,0.6920634920634922,1.0,27,0.8460317460317451,9.992007221626409e-16,Yes
192.168.122.217,107.181.174.129,0.6923976608187136,1.0,21,0.8461988304093558,9.992007221626409e-16,Yes
192.168.138.158,205.234.186.112,0.6925925925925926,1.0,48,0.8462962962962954,8.881784197001252e-16,Yes
192.168.204.137,5.199.166.220,0.6925925925925926,1.0,48,0.8462962962962954,8.881784197001252e-16,Yes
10.10.29.101,8.208.9.98,0.6926612600109848,1.0,45,0.8463306300054915,9.992007221626409e-16,Yes
10.10.2.102,103.38.43.236,0.6957549128904628,1.0,21,0.8478774564452305,8.881784197001252e-16,Yes
172.16.165.133,23.29.118.27,0.6977496483825597,1.0,24,0.8488748241912789,8.881784197001252e-16,Yes
192.168.204.148,209.239.113.37,0.6977777777777777,1.0,21,0.8488888888888879,8.881784197001252e-16,Yes
192.168.1.113,173.194.115.51,0.6999999999999998,1.0,30,0.849999999999999,8.881784197001252e-16,Yes
192.168.204.149,5.196.36.99,0.7000000000000001,1.0,21,0.8499999999999992,8.881784197001252e-16,Yes
10.0.95.221,54.243.147.226,0.7000000000000001,1.0,42,0.8499999999999992,8.881784197001252e-16,Yes
192.168.204.172,5.101.173.10,0.7000000000000001,1.0,21,0.8499999999999992,8.881784197001252e-16,Yes
10.4.18.106,216.58.194.66,0.7000000000000001,1.0,66,0.8499999999999992,8.881784197001252e-16,Yes
192.168.204.149,205.234.186.109,0.7031446540880503,1.0,30,0.8515723270440243,8.881784197001252e-16,Yes
192.168.204.241,217.76.130.172,0.7031746031746032,1.0,27,0.8515873015873008,8.881784197001252e-16,Yes
192.168.122.126,46.101.59.201,0.7031746031746032,1.0,21,0.8515873015873008,8.881784197001252e-16,Yes
10.1.25.119,52.7.205.103,0.7031746031746032,1.0,45,0.8515873015873008,8.881784197001252e-16,Yes
10.1.25.119,216.58.216.230,0.7038314176245207,1.0,24,0.8519157088122595,8.881784197001252e-16,Yes
192.168.204.163,188.231.173.105,0.706060606060606,1.0,24,0.8530303030303021,8.881784197001252e-16,Yes
172.16.1.141,216.58.202.68,0.7068376068376069,1.0,21,0.8534188034188026,8.881784197001252e-16,Yes
10.1.2.101,109.234.36.210,0.7124716553287981,1.0,24,0.8562358276643982,8.881784197001252e-16,Yes
10.1.25.119,74.125.226.180,0.7142857142857143,1.0,42,0.8571428571428563,8.881784197001252e-16,Yes
192.168.204.139,64.202.116.154,0.7146198830409357,1.0,42,0.857309941520467,8.881784197001252e-16,Yes
10.10.10.103,198.12.107.167,0.7146198830409357,1.0,63,0.857309941520467,8.881784197001252e-16,Yes
192.168.204.234,192.162.19.27,0.7161616161616162,1.0,21,0.8580808080808073,7.771561172376096e-16,Yes
10.4.19.101,74.117.177.139,0.7161616161616162,1.0,30,0.8580808080808073,7.771561172376096e-16,Yes
172.16.165.133,64.202.116.154,0.7172839506172838,1.0,39,0.8586419753086411,7.771561172376096e-16,Yes
10.7.17.101,46.105.131.87,0.9111111111111111,0.8076985677083334,27,0.8594048394097232,-9.992007221626409e-16,Yes
192.168.1.104,216.21.215.30,0.7205128205128205,1.0,213,0.8602564102564094,8.881784197001252e-16,Yes
10.6.8.102,185.61.149.93,0.7222222222222222,1.0,30,0.8611111111111103,8.881784197001252e-16,Yes
172.16.138.158,178.62.142.240,0.7222222222222222,1.0,27,0.8611111111111103,8.881784197001252e-16,Yes
192.168.1.113,79.143.87.185,0.7222222222222223,1.0,123,0.8611111111111104,7.771561172376096e-16,Yes
10.4.19.101,38.65.20.26,0.7238095238095238,1.0,21,0.8619047619047611,8.881784197001252e-16,Yes
10.11.2.101,80.239.245.16,0.9252525252525253,0.799264826208371,42,0.8622586757304493,-1.1102230246251565e-15,Yes
10.3.66.103,23.218.210.155,0.7247863247863249,1.0,48,0.8623931623931617,7.771561172376096e-16,Yes
172.16.1.141,50.16.226.177,0.7272727272727272,1.0,57,0.8636363636363629,6.661338147750939e-16,Yes
10.4.19.101,54.243.84.224,0.7277777777777779,1.0,51,0.8638888888888882,7.771561172376096e-16,Yes
172.16.165.133,63.241.108.124,0.7277777777777779,1.0,21,0.8638888888888882,7.771561172376096e-16,Yes
10.8.13.101,65.181.113.187,0.7285714285714286,1.0,63,0.8642857142857135,7.771561172376096e-16,Yes
192.168.204.228,37.57.56.133,0.7296296296296297,1.0,33,0.864814814814814,8.881784197001252e-16,Yes
192.168.204.139,46.105.140.56,0.7296296296296297,1.0,21,0.864814814814814,8.881784197001252e-16,Yes
192.168.122.198,95.163.121.228,0.7296296296296297,1.0,45,0.864814814814814,8.881784197001252e-16,Yes
192.168.122.184,62.76.42.21,0.747008547008547,0.9837239583333334,36,0.8653662526709396,6.661338147750939e-16,Yes
10.10.29.101,8.208.9.98,0.730961791831357,1.0,45,0.8654808959156777,8.881784197001252e-16,Yes
192.168.204.130,176.58.112.200,0.7321637426900584,1.0,24,0.8660818713450285,6.661338147750939e-16,Yes
192.168.204.220,94.185.82.199,0.7333333333333334,1.0,27,0.8666666666666659,7.771561172376096e-16,Yes
10.7.22.101,91.224.22.138,0.7388888888888889,0.9967041015625,132,0.8677964952256938,6.661338147750939e-16,Yes
10.1.25.119,64.34.173.208,0.7385964912280701,1.0,45,0.8692982456140343,6.661338147750939e-16,Yes
172.16.223.15,79.142.66.240,0.7388888888888889,1.0,36,0.8694444444444438,6.661338147750939e-16,Yes
192.168.204.220,64.202.116.151,0.7388888888888889,1.0,36,0.8694444444444438,6.661338147750939e-16,Yes
192.168.204.172,5.101.173.10,0.7388888888888889,1.0,48,0.8694444444444438,6.661338147750939e-16,Yes
192.168.221.134,217.13.200.20,0.7396222613028504,1.0,177,0.8698111306514245,6.661338147750939e-16,Yes
192.168.122.126,64.233.169.101,0.7407407407407408,1.0,27,0.8703703703703697,7.771561172376096e-16,Yes
172.16.253.139,185.14.28.72,0.7414858536315015,1.0,30,0.87074292681575,6.661338147750939e-16,Yes
10.10.29.101,8.208.9.98,0.7420439760603695,1.0,45,0.871021988030184,7.771561172376096e-16,Yes
192.168.122.157,62.76.42.21,0.7583333333333333,0.9837239583333334,45,0.8710286458333327,6.661338147750939e-16,Yes
10.4.19.101,23.218.156.242,0.742483660130719,1.0,54,0.8712418300653588,6.661338147750939e-16,Yes
192.168.204.137,178.132.203.26,0.7437198067632851,1.0,24,0.8718599033816419,6.661338147750939e-16,Yes
172.16.165.133,37.200.69.87,0.7444444444444445,1.0,21,0.8722222222222216,6.661338147750939e-16,Yes
10.8.17.101,65.181.113.187,0.7444444444444445,1.0,66,0.8722222222222216,6.661338147750939e-16,Yes
10.12.6.104,185.48.56.139,0.7507936507936508,0.9950764973958334,48,0.8729350740947415,6.661338147750939e-16,Yes
10.4.18.106,23.76.192.66,0.7465465465465465,1.0,24,0.8732732732732725,7.771561172376096e-16,Yes
192.168.204.157,217.79.191.87,0.747008547008547,1.0,48,0.8735042735042728,6.661338147750939e-16,Yes
10.11.11.94,216.58.194.35,0.7476190476190476,1.0,21,0.8738095238095231,6.661338147750939e-16,Yes
10.6.8.101,188.165.157.176,0.7507936507936508,0.9970296223958334,90,0.8739116365947415,6.661338147750939e-16,Yes
172.16.165.133,64.202.116.151,0.748148148148148,1.0,39,0.8740740740740733,6.661338147750939e-16,Yes
172.16.174.93,13.107.5.80,0.749808429118774,1.0,33,0.8749042145593863,7.771561172376096e-16,Yes
10.4.19.101,8.30.11.130,0.7507936507936508,1.0,27,0.8753968253968247,6.661338147750939e-16,Yes
192.168.138.158,95.163.121.204,0.7507936507936508,1.0,48,0.8753968253968247,6.661338147750939e-16,Yes
192.168.122.250,95.128.181.13,0.7507936507936508,1.0,48,0.8753968253968247,6.661338147750939e-16,Yes
172.16.165.132,85.25.20.27,0.7507936507936508,1.0,36,0.8753968253968247,6.661338147750939e-16,Yes
10.3.66.103,74.125.226.162,0.7507936507936508,1.0,27,0.8753968253968247,6.661338147750939e-16,Yes
172.16.165.133,181.136.220.15,0.7507936507936508,1.0,21,0.8753968253968247,6.661338147750939e-16,Yes
192.168.204.171,85.118.128.37,0.7507936507936508,1.0,21,0.8753968253968247,6.661338147750939e-16,Yes
10.8.12.101,195.22.26.248,0.7682539682539682,0.9843343098958334,72,0.8762941390749003,5.551115123125783e-16,Yes
10.4.19.101,74.117.199.102,0.7555555555555555,1.0,57,0.8777777777777771,6.661338147750939e-16,Yes
172.16.253.138,62.109.27.104,0.7555555555555555,1.0,33,0.8777777777777771,6.661338147750939e-16,Yes
172.16.3.122,23.194.181.103,0.7555555555555556,1.0,69,0.8777777777777771,6.661338147750939e-16,Yes
10.3.10.105,65.181.112.54,0.7565656565656566,1.0,39,0.8782828282828277,6.661338147750939e-16,Yes
10.2.2.101,92.53.77.218,1.0,0.7618408203125,150,0.8809204101562516,-1.5543122344752192e-15,Yes
10.0.1.95,35.198.166.240,0.8222222222222223,0.94140625,117,0.8818142361111111,1.1102230246251565e-16,Yes
10.5.1.103,85.17.82.119,0.9141414141414138,0.849609375,39,0.8818753945707076,-6.661338147750939e-16,Yes
10.12.10.103,47.52.107.42,0.888888888888889,0.8753067407852564,111,0.8820978148370733,-6.661338147750939e-16,Yes
192.168.122.186,62.76.42.21,0.8222222222222223,0.9420572916666666,42,0.8821397569444445,0.0,Yes
192.168.122.126,23.207.17.208,0.7666666666666666,1.0,27,0.8833333333333326,6.661338147750939e-16,Yes
172.16.165.133,64.94.107.63,0.7666666666666666,1.0,30,0.8833333333333326,6.661338147750939e-16,Yes
10.3.162.105,107.20.139.156,0.7666666666666665,1.0,24,0.8833333333333326,6.661338147750939e-16,Yes
192.168.122.53,151.80.179.211,0.7666666666666666,1.0,48,0.8833333333333326,6.661338147750939e-16,Yes
10.1.5.103,65.181.112.240,0.7666666666666666,1.0,45,0.8833333333333326,6.661338147750939e-16,Yes
192.168.204.163,209.239.114.232,0.7666666666666666,1.0,45,0.8833333333333326,6.661338147750939e-16,Yes
172.16.223.131,212.92.187.130,0.7666666666666666,1.0,213,0.8833333333333326,6.661338147750939e-16,Yes
10.4.18.106,216.200.233.104,0.7666666666666666,1.0,45,0.8833333333333326,6.661338147750939e-16,Yes
192.168.204.149,178.74.214.194,0.7666666666666666,1.0,156,0.8833333333333326,6.661338147750939e-16,Yes
10.4.19.101,172.217.6.162,0.7671497584541062,1.0,39,0.8835748792270525,5.551115123125783e-16,Yes
192.168.1.107,31.207.6.161,1.0,0.7684694320436508,54,0.8842347160218269,-1.5543122344752192e-15,Yes
10.7.13.101,137.175.22.211,1.0,0.7685980902777777,36,0.8842990451388903,-1.5543122344752192e-15,Yes
10.4.15.103,77.120.123.206,0.7761904761904762,0.9944661458333334,27,0.8853283110119042,5.551115123125783e-16,Yes
192.168.122.164,62.76.42.21,0.7893719806763285,0.9837239583333334,39,0.8865479695048305,4.440892098500626e-16,Yes
192.168.204.228,84.244.43.2,0.7734249713631156,1.0,30,0.8867124856815571,6.661338147750939e-16,Yes
172.16.2.169,172.217.10.142,0.7737373737373734,1.0,24,0.8868686868686861,5.551115123125783e-16,Yes
10.10.10.101,178.254.24.98,0.9888888888888889,0.7874736483134925,30,0.8881812686011921,-1.3322676295501878e-15,Yes
192.168.138.158,119.147.137.128,0.7777777777777778,1.0,33,0.8888888888888883,5.551115123125783e-16,Yes
10.10.100.139,69.64.49.212,0.7777777777777778,1.0,63,0.8888888888888883,5.551115123125783e-16,Yes
10.10.19.103,107.181.187.14,0.8777777777777778,0.900390625,81,0.8890842013888892,-3.3306690738754696e-16,Yes
172.16.253.139,173.203.236.17,0.7789421157684631,1.0,45,0.889471057884231,5.551115123125783e-16,Yes
192.168.1.108,64.202.116.125,0.7790123456790122,1.0,24,0.8895061728395055,6.661338147750939e-16,Yes
10.4.18.106,199.187.193.19,0.7790849673202614,1.0,57,0.8895424836601302,4.440892098500626e-16,Yes
10.10.18.101,173.237.190.72,0.7888888888888889,0.9919840494791666,90,0.8904364691840272,5.551115123125783e-16,Yes
172.16.165.132,178.150.136.252,0.7816425120772946,1.0,30,0.8908212560386468,4.440892098500626e-16,Yes
172.16.1.141,151.101.92.64,0.7816816816816816,1.0,30,0.8908408408408403,5.551115123125783e-16,Yes
192.168.122.217,62.76.42.21,0.8004830917874394,0.9837239583333334,39,0.8921035250603859,4.440892098500626e-16,Yes
192.168.22.94,14.152.86.33,1.0,0.7848733568948414,42,0.8924366784474222,-1.5543122344752192e-15,Yes
10.4.18.106,50.18.249.61,0.7865497076023392,1.0,27,0.893274853801169,6.661338147750939e-16,Yes
10.4.18.106,104.196.63.219,0.7871794871794872,1.0,27,0.8935897435897431,4.440892098500626e-16,Yes
192.168.122.209,217.172.170.17,0.7871794871794872,1.0,45,0.8935897435897431,4.440892098500626e-16,Yes
192.168.204.147,74.220.215.91,0.7888888888888889,1.0,21,0.8944444444444439,4.440892098500626e-16,Yes
172.16.253.137,185.14.28.72,0.7888888888888888,1.0,24,0.8944444444444438,5.551115123125783e-16,Yes
192.168.204.211,62.16.38.131,0.7888888888888889,1.0,30,0.8944444444444439,4.440892098500626e-16,Yes
192.168.204.155,178.158.135.20,0.7888888888888889,1.0,150,0.8944444444444439,4.440892098500626e-16,Yes
192.168.204.133,64.202.116.124,0.7888888888888889,1.0,27,0.8944444444444439,4.440892098500626e-16,Yes
192.168.204.148,89.40.71.156,0.7888888888888889,1.0,30,0.8944444444444439,4.440892098500626e-16,Yes
192.168.204.134,64.202.116.124,0.7888888888888889,1.0,27,0.8944444444444439,4.440892098500626e-16,Yes
10.4.19.101,104.254.150.37,0.7888888888888889,1.0,126,0.8944444444444439,4.440892098500626e-16,Yes
192.168.204.132,64.202.116.156,0.7888888888888888,1.0,39,0.8944444444444438,5.551115123125783e-16,Yes
172.16.165.133,67.132.183.8,0.7888888888888889,1.0,30,0.8944444444444439,4.440892098500626e-16,Yes
192.168.122.225,188.42.244.146,0.7888888888888889,1.0,138,0.8944444444444439,4.440892098500626e-16,Yes
192.168.122.229,95.128.181.195,0.7888888888888889,1.0,45,0.8944444444444439,4.440892098500626e-16,Yes
10.4.19.101,162.248.16.28,0.7888888888888889,1.0,96,0.8944444444444439,4.440892098500626e-16,Yes
192.168.122.53,136.243.241.27,0.7888888888888889,1.0,21,0.8944444444444439,4.440892098500626e-16,Yes
192.168.204.145,77.122.121.236,0.7888888888888889,1.0,96,0.8944444444444439,4.440892098500626e-16,Yes
172.16.165.133,69.172.216.111,0.7925925925925926,1.0,27,0.8962962962962957,6.661338147750939e-16,Yes
172.16.2.162,38.84.134.165,0.7944444444444444,1.0,24,0.8972222222222217,4.440892098500626e-16,Yes
10.3.162.105,61.65.90.109,1.0,0.7958984375,21,0.8979492187500014,-1.4432899320127035e-15,Yes
192.168.137.85,77.67.21.209,0.7959595959595961,1.0,105,0.8979797979797975,5.551115123125783e-16,Yes
192.168.1.96,104.18.63.73,0.9888888888888889,0.8095567491319445,21,0.899222819010418,-1.2212453270876722e-15,Yes
192.168.122.69,205.234.186.115,0.7999999999999999,1.0,33,0.8999999999999995,4.440892098500626e-16,Yes
192.168.138.158,46.182.30.163,0.7999999999999999,1.0,21,0.8999999999999995,4.440892098500626e-16,Yes
172.16.165.133,67.132.30.168,0.7999999999999999,1.0,51,0.8999999999999995,4.440892098500626e-16,Yes
192.168.204.151,109.232.105.106,0.7999999999999999,1.0,21,0.8999999999999995,4.440892098500626e-16,Yes
192.168.204.230,194.58.59.153,0.7999999999999999,1.0,66,0.8999999999999995,4.440892098500626e-16,Yes
10.8.7.101,198.57.203.63,1.0,0.8050944010416666,36,0.9025472005208347,-1.4432899320127035e-15,Yes
10.9.2.101,54.37.42.48,1.0,0.8057454427083334,30,0.9028727213541681,-1.3322676295501878e-15,Yes
10.4.19.101,52.32.174.154,0.8071895424836603,1.0,21,0.9035947712418297,4.440892098500626e-16,Yes
10.1.22.101,107.181.254.15,0.8111111111111112,0.9974365234375,27,0.9042738172743052,4.440892098500626e-16,Yes
10.3.66.103,74.125.226.176,0.8111111111111112,1.0,27,0.9055555555555552,4.440892098500626e-16,Yes
10.4.18.106,72.30.2.182,0.8121212121212121,1.0,21,0.9060606060606056,4.440892098500626e-16,Yes
192.168.204.148,64.202.116.152,0.8126984126984128,1.0,42,0.906349206349206,4.440892098500626e-16,Yes
10.4.19.101,162.248.16.30,0.8126984126984128,1.0,33,0.906349206349206,4.440892098500626e-16,Yes
10.14.106.192,173.254.231.111,0.8142857142857142,0.9992268880208334,24,0.9067563011532733,4.440892098500626e-16,Yes
10.4.19.101,172.217.9.164,0.8151515151515152,1.0,42,0.9075757575757571,4.440892098500626e-16,Yes
10.1.21.102,81.177.6.156,0.8222222222222223,0.9948323567708334,54,0.9085272894965275,3.3306690738754696e-16,Yes
172.16.3.122,54.230.19.71,0.8185185185185186,1.0,30,0.9092592592592589,4.440892098500626e-16,Yes
10.12.17.103,49.51.173.233,0.8196164117504249,1.0,21,0.9098082058752119,4.440892098500626e-16,Yes
192.168.137.56,184.106.30.104,0.8222222222222223,1.0,42,0.9111111111111108,4.440892098500626e-16,Yes
192.168.122.38,205.234.186.115,0.8222222222222223,1.0,48,0.9111111111111108,4.440892098500626e-16,Yes
172.16.165.133,64.202.116.154,0.8222222222222223,1.0,45,0.9111111111111108,4.440892098500626e-16,Yes
172.16.165.133,173.194.43.121,0.8222222222222223,1.0,60,0.9111111111111108,4.440892098500626e-16,Yes
192.168.138.158,205.234.186.111,0.8222222222222223,1.0,144,0.9111111111111108,4.440892098500626e-16,Yes
10.6.26.101,34.96.102.137,0.8222222222222223,1.0,42,0.9111111111111108,4.440892098500626e-16,Yes
10.1.6.147,72.21.91.29,0.8222222222222223,1.0,36,0.9111111111111108,4.440892098500626e-16,Yes
192.168.204.229,64.202.116.151,0.8222222222222223,1.0,36,0.9111111111111108,4.440892098500626e-16,Yes
10.4.19.101,199.187.193.19,0.8222222222222223,1.0,33,0.9111111111111108,4.440892098500626e-16,Yes
10.4.19.101,152.163.20.130,0.8222222222222223,1.0,51,0.9111111111111108,4.440892098500626e-16,Yes
10.7.13.101,133.30.115.97,1.0,0.828955078125,36,0.9144775390625013,-1.3322676295501878e-15,Yes
10.7.10.101,205.209.188.189,1.0,0.8299750434027778,24,0.9149875217013901,-1.1102230246251565e-15,Yes
172.16.8.38,166.23.105.186,1.0,0.8306717218137255,27,0.915335860906864,-1.3322676295501878e-15,Yes
10.9.16.105,185.86.148.214,0.8309941520467835,1.0,39,0.9154970760233914,4.440892098500626e-16,Yes
172.16.3.122,172.217.2.98,0.8333333333333334,1.0,27,0.9166666666666663,4.440892098500626e-16,Yes
192.168.204.172,109.163.239.243,0.8333333333333334,1.0,27,0.9166666666666663,4.440892098500626e-16,Yes
192.168.204.228,121.182.35.187,0.8333333333333334,1.0,81,0.9166666666666663,4.440892098500626e-16,Yes
192.168.122.31,205.234.186.115,0.834920634920635,1.0,27,0.9174603174603171,4.440892098500626e-16,Yes
192.168.204.190,209.239.113.37,0.834920634920635,1.0,27,0.9174603174603171,4.440892098500626e-16,Yes
10.11.19.101,47.245.55.95,0.8411819021237305,1.0,21,0.9205909510618648,4.440892098500626e-16,Yes
172.16.223.131,176.193.212.55,0.8444444444444444,1.0,21,0.9222222222222218,4.440892098500626e-16,Yes
192.168.204.137,188.226.241.6,0.8444444444444444,1.0,27,0.9222222222222218,4.440892098500626e-16,Yes
192.168.1.107,91.220.131.179,0.9888888888888889,0.8557229966639435,30,0.9223059427764173,-1.1102230246251565e-15,Yes
192.168.22.94,77.225.141.195,1.0,0.8452311197916668,48,0.9226155598958345,-1.1102230246251565e-15,Yes
192.168.204.230,194.58.59.154,0.8454106280193238,1.0,36,0.9227053140096615,4.440892098500626e-16,Yes
192.168.137.70,205.234.186.112,0.8460317460317461,1.0,45,0.9230158730158727,3.3306690738754696e-16,Yes
192.168.122.240,69.64.33.21,0.846031746031746,1.0,42,0.9230158730158726,4.440892098500626e-16,Yes
192.168.122.212,80.242.123.144,0.85,0.997314453125,27,0.9236572265624996,4.440892098500626e-16,Yes
10.4.18.106,23.67.253.170,0.8492063492063492,1.0,21,0.9246031746031742,4.440892098500626e-16,Yes
192.168.204.149,178.32.92.105,0.8492063492063492,1.0,21,0.9246031746031742,4.440892098500626e-16,Yes
192.168.1.106,91.220.131.179,0.916666666666667,0.9332275390625,24,0.9249471028645838,-3.3306690738754696e-16,Yes
192.168.122.233,104.219.184.108,0.8555555555555556,1.0,27,0.9277777777777776,2.220446049250313e-16,Yes
192.168.204.161,64.202.116.124,0.8555555555555556,1.0,27,0.9277777777777776,2.220446049250313e-16,Yes
192.168.221.134,46.182.30.163,0.8594982078853045,1.0,24,0.929749103942652,2.220446049250313e-16,Yes
192.168.204.230,5.45.75.237,0.8597402597402598,1.0,60,0.9298701298701296,3.3306690738754696e-16,Yes
192.168.22.94,60.169.77.199,1.0,0.8622045272435898,39,0.9311022636217959,-9.992007221626409e-16,Yes
10.7.13.101,24.96.108.157,1.0,0.8638692876344093,42,0.9319346438172057,-9.992007221626409e-16,Yes
10.1.12.103,23.6.69.99,0.8638888888888886,1.0,24,0.931944444444444,2.220446049250313e-16,Yes
172.16.8.38,123.56.154.143,1.0,0.8664012844279664,27,0.9332006422139842,-1.1102230246251565e-15,Yes
192.168.204.132,108.168.252.27,0.8666666666666667,1.0,21,0.9333333333333331,2.220446049250313e-16,Yes
172.16.165.133,46.63.66.102,0.8666666666666667,1.0,21,0.9333333333333331,2.220446049250313e-16,Yes
192.168.204.155,109.86.76.58,0.8666666666666667,1.0,30,0.9333333333333331,2.220446049250313e-16,Yes
192.168.122.118,205.234.186.115,0.8666666666666667,1.0,27,0.9333333333333331,2.220446049250313e-16,Yes
172.16.2.169,193.33.134.7,0.8666666666666667,1.0,63,0.9333333333333331,2.220446049250313e-16,Yes
10.4.18.106,212.124.117.180,0.8666666666666667,1.0,102,0.9333333333333331,2.220446049250313e-16,Yes
172.16.223.15,5.149.222.125,0.8666666666666667,1.0,90,0.9333333333333331,2.220446049250313e-16,Yes
192.168.221.134,205.234.186.113,0.8666666666666667,1.0,51,0.9333333333333331,2.220446049250313e-16,Yes
10.7.13.101,61.134.39.188,1.0,0.8673949397467324,45,0.9336974698733672,-9.992007221626409e-16,Yes
192.168.204.196,93.189.40.43,0.8675213675213675,1.0,27,0.9337606837606836,2.220446049250313e-16,Yes
10.8.1.101,144.217.246.46,0.9119658119658126,0.96142578125,24,0.9366957966079065,-1.1102230246251565e-16,Yes
192.168.122.140,62.76.42.21,0.8928012519561813,0.9837239583333334,39,0.9382626051447573,0.0,Yes
192.168.204.137,5.196.214.27,0.8777777777777778,1.0,48,0.9388888888888887,2.220446049250313e-16,Yes
172.16.223.134,64.202.116.151,0.8777777777777778,1.0,36,0.9388888888888887,2.220446049250313e-16,Yes
192.168.204.236,37.230.117.89,0.8777777777777778,1.0,30,0.9388888888888887,2.220446049250313e-16,Yes
192.168.138.135,67.215.1.162,0.8777777777777778,1.0,21,0.9388888888888887,2.220446049250313e-16,Yes
10.7.1.101,95.169.182.116,0.8777777777777778,1.0,45,0.9388888888888887,2.220446049250313e-16,Yes
10.7.1.101,95.169.182.116,0.8777777777777778,1.0,63,0.9388888888888887,2.220446049250313e-16,Yes
10.6.26.101,72.21.91.29,0.8777777777777778,1.0,45,0.9388888888888887,2.220446049250313e-16,Yes
10.7.1.101,72.21.91.29,0.8777777777777778,1.0,57,0.9388888888888887,2.220446049250313e-16,Yes
10.7.1.101,34.96.102.137,0.8777777777777778,1.0,57,0.9388888888888887,2.220446049250313e-16,Yes
10.6.26.101,194.87.236.71,0.8777777777777778,1.0,33,0.9388888888888887,2.220446049250313e-16,Yes
10.6.26.101,13.229.38.226,0.8777777777777778,1.0,45,0.9388888888888887,2.220446049250313e-16,Yes
192.168.204.136,205.234.186.110,0.8825396825396825,1.0,39,0.941269841269841,2.220446049250313e-16,Yes
172.16.3.122,23.74.28.51,0.8833333333333333,1.0,21,0.9416666666666664,2.220446049250313e-16,Yes
10.4.19.101,70.42.104.25,0.8836601307189543,1.0,30,0.941830065359477,1.1102230246251565e-16,Yes
172.16.8.38,211.149.142.124,1.0,0.8854926215277779,21,0.9427463107638898,-8.881784197001252e-16,Yes
10.4.18.106,54.219.149.130,0.8878552971576227,1.0,30,0.9439276485788112,1.1102230246251565e-16,Yes
192.168.204.230,31.184.192.213,0.888888888888889,1.0,57,0.9444444444444443,1.1102230246251565e-16,Yes
172.16.3.122,52.206.58.171,0.888888888888889,1.0,27,0.9444444444444443,1.1102230246251565e-16,Yes
10.10.20.109,195.123.209.74,0.9055555555555559,0.9837239583333334,39,0.9446397569444447,0.0,Yes
10.12.27.101,23.88.147.108,0.9888888888888889,0.9016927083333334,51,0.9452907986111119,-6.661338147750939e-16,Yes
192.168.122.31,184.164.143.90,0.891358024691358,1.0,30,0.9456790123456789,2.220446049250313e-16,Yes
192.168.122.129,189.124.224.205,1.0,0.8943262924382717,90,0.9471631462191368,-8.881784197001252e-16,Yes
192.168.22.94,52.50.59.31,1.0,0.8962348090277779,51,0.9481174045138898,-8.881784197001252e-16,Yes
172.16.8.38,70.60.75.42,1.0,0.8984079071969697,21,0.9492039535984858,-8.881784197001252e-16,Yes
172.16.8.38,52.84.113.251,1.0,0.8996930803571425,30,0.9498465401785721,-8.881784197001252e-16,Yes
192.168.122.34,85.25.107.67,0.9,1.0,21,0.95,0.0,Yes
172.16.3.122,54.85.197.245,0.9,1.0,33,0.95,0.0,Yes
10.4.18.106,173.194.199.106,0.9042735042735043,1.0,45,0.9521367521367521,0.0,Yes
192.168.204.234,89.111.176.29,0.9055555555555559,1.0,54,0.9527777777777778,1.1102230246251565e-16,Yes
192.168.221.134,78.140.164.160,0.9055555555555559,1.0,39,0.9527777777777778,1.1102230246251565e-16,Yes
10.4.19.101,169.46.131.128,0.9076923076923077,1.0,21,0.9538461538461538,0.0,Yes
10.3.23.102,185.80.130.48,0.9091787439613527,1.0,21,0.9545893719806763,1.1102230246251565e-16,Yes
10.4.19.101,64.38.206.120,0.9111111111111111,1.0,24,0.9555555555555555,0.0,Yes
172.16.165.133,192.170.157.133,0.9111111111111111,1.0,30,0.9555555555555555,0.0,Yes
192.168.204.128,212.38.166.26,0.9111111111111111,1.0,51,0.9555555555555555,0.0,Yes
10.4.19.101,74.121.142.165,0.9111111111111111,1.0,30,0.9555555555555555,0.0,Yes
10.3.66.103,217.160.165.207,0.9111111111111111,1.0,27,0.9555555555555555,0.0,Yes
192.168.122.167,69.175.61.13,0.9111111111111111,1.0,21,0.9555555555555555,0.0,Yes
